Orthogroup	Artha	Cechi	Erjap	Glmax	Lyrho	Metru	Poten	Qumon	Setor	Vivin	Zeins	Total
OG0000458	0	8	5	3	9	5	4	10	2	7	5	58
OG0000459	0	3	1	13	4	12	4	3	1	2	15	58
OG0000460	0	0	0	50	0	1	0	1	1	4	1	58
OG0000461	0	0	0	0	0	2	0	0	55	1	0	58
OG0000462	0	0	0	0	0	0	0	58	0	0	0	58
OG0000463	0	0	0	0	0	0	0	1	57	0	0	58
OG0000464	3	4	1	7	8	10	7	2	3	6	6	57
OG0000465	7	3	5	9	5	4	10	5	2	3	4	57
OG0000466	5	3	6	9	6	4	5	3	4	6	6	57
OG0000467	4	3	7	10	5	6	7	3	5	4	3	57
OG0000468	1	1	1	20	23	7	0	4	0	0	0	57
OG0000469	1	2	5	10	7	6	2	5	6	7	6	57
OG0000470	7	1	6	12	6	8	2	4	3	7	1	57
OG0000471	1	9	4	2	1	5	0	30	1	0	4	57
OG0000472	1	6	6	9	5	5	1	4	2	13	5	57
OG0000473	0	16	1	2	6	9	0	4	5	10	4	57
OG0000474	0	1	1	11	18	8	1	9	1	0	7	57
OG0000475	0	0	57	0	0	0	0	0	0	0	0	57
OG0000476	0	0	57	0	0	0	0	0	0	0	0	57
OG0000477	0	0	57	0	0	0	0	0	0	0	0	57
OG0000478	0	0	0	51	1	1	0	1	2	1	0	57
OG0000479	0	0	0	0	53	0	1	1	1	0	1	57
OG0000480	0	0	0	0	1	0	0	0	56	0	0	57
OG0000481	0	0	0	0	0	56	1	0	0	0	0	57
OG0000482	0	0	0	0	0	0	45	5	0	0	7	57
OG0000483	0	0	0	0	0	0	57	0	0	0	0	57
OG0000484	3	4	6	8	3	4	4	3	2	13	6	56
OG0000485	4	4	3	7	4	5	8	8	4	5	4	56
OG0000486	8	2	3	6	4	7	2	6	2	15	1	56
OG0000487	9	2	5	7	5	5	7	2	4	5	5	56
OG0000488	5	3	6	9	6	3	5	3	4	7	5	56
OG0000489	8	3	3	6	11	4	5	2	4	4	6	56
OG0000490	56	0	0	0	0	0	0	0	0	0	0	56
OG0000491	5	4	7	6	5	3	5	4	5	7	5	56
OG0000492	7	3	3	8	5	6	4	2	3	9	6	56
OG0000493	3	3	8	9	6	4	5	4	6	3	5	56
OG0000494	4	4	4	9	8	8	5	3	1	6	4	56
OG0000495	0	3	4	4	6	4	2	8	2	18	5	56
OG0000496	0	1	3	3	4	1	3	3	2	34	2	56
OG0000497	0	1	1	52	0	0	0	0	1	1	0	56
OG0000498	0	7	0	17	7	7	4	0	4	0	10	56
OG0000499	0	0	56	0	0	0	0	0	0	0	0	56
OG0000500	0	0	3	4	8	6	2	10	9	11	3	56
OG0000501	0	0	1	1	9	23	0	3	9	8	2	56
OG0000502	0	0	0	55	0	0	0	0	0	1	0	56
OG0000503	0	0	0	1	3	50	0	0	0	1	1	56
OG0000504	0	0	0	0	0	0	0	56	0	0	0	56
OG0000505	0	0	0	0	0	0	0	0	56	0	0	56
OG0000506	0	0	0	0	0	0	0	0	0	56	0	56
OG0000507	6	3	5	11	5	5	4	3	3	6	4	55
OG0000508	5	7	0	6	2	4	2	9	8	10	2	55
OG0000509	7	2	4	5	0	5	6	7	4	7	8	55
OG0000510	7	4	3	9	5	5	3	5	3	5	6	55
OG0000511	10	2	4	8	4	5	8	2	4	4	4	55
OG0000512	4	4	6	6	2	3	3	6	4	14	3	55
OG0000513	2	3	4	9	5	3	10	4	4	5	6	55
OG0000514	6	2	5	10	0	3	5	3	3	15	3	55
OG0000515	1	1	0	17	0	14	0	9	1	12	0	55
OG0000516	4	3	4	7	6	3	3	7	2	12	4	55
OG0000517	5	1	3	9	5	9	7	7	1	6	2	55
OG0000518	0	3	3	1	3	2	0	21	2	17	3	55
OG0000519	0	0	0	0	44	7	1	0	0	3	0	55
OG0000520	0	0	0	0	0	55	0	0	0	0	0	55
OG0000521	0	0	0	0	0	0	55	0	0	0	0	55
OG0000522	0	0	0	0	0	0	0	55	0	0	0	55
OG0000523	5	3	6	9	3	5	4	3	5	7	4	54
OG0000524	4	4	4	12	4	5	10	3	0	5	3	54
OG0000525	3	2	3	8	3	15	5	2	3	6	4	54
OG0000526	4	2	3	4	5	4	5	11	2	10	4	54
OG0000527	7	3	6	8	3	3	8	3	1	6	6	54
OG0000528	15	3	4	7	5	2	3	3	3	4	5	54
OG0000529	5	2	5	6	7	5	4	1	1	14	4	54
OG0000530	4	3	5	9	5	5	8	3	2	4	6	54
OG0000531	3	3	6	6	6	4	9	2	4	6	5	54
OG0000532	4	4	4	5	7	3	5	2	3	14	3	54
OG0000533	5	3	6	11	2	6	7	2	2	5	5	54
OG0000534	3	3	6	9	2	6	5	3	2	8	7	54
OG0000535	0	2	4	4	0	1	0	15	0	27	1	54
OG0000536	0	10	0	5	5	11	0	1	8	5	9	54
OG0000537	0	1	0	2	0	19	1	16	1	0	14	54
OG0000538	0	0	54	0	0	0	0	0	0	0	0	54
OG0000539	0	0	5	6	12	11	2	14	2	2	0	54
OG0000540	0	0	2	6	4	5	2	17	4	10	4	54
OG0000541	0	0	1	0	0	0	0	1	0	52	0	54
OG0000542	0	0	0	0	3	4	25	20	0	0	2	54
OG0000543	0	0	0	0	0	0	0	3	51	0	0	54
OG0000544	0	0	0	0	0	0	0	1	0	53	0	54
OG0000545	1	1	4	2	0	30	0	2	3	6	4	53
OG0000546	6	3	7	8	5	4	4	3	3	5	5	53
OG0000547	3	2	6	8	4	4	8	3	4	7	4	53
OG0000548	3	2	5	10	3	3	7	4	4	6	6	53
OG0000549	6	5	5	5	5	8	3	5	3	2	6	53
OG0000550	7	4	7	7	4	4	5	3	2	3	7	53
OG0000551	7	3	3	6	5	4	12	2	3	3	5	53
OG0000552	7	2	6	11	6	7	5	2	2	3	2	53
OG0000553	6	4	6	8	5	6	4	3	2	5	4	53
OG0000554	4	1	7	7	6	5	4	4	4	8	3	53
OG0000555	3	2	5	10	2	5	6	8	3	5	4	53
OG0000556	4	5	5	4	0	8	7	10	1	4	5	53
OG0000557	3	0	0	0	0	1	0	49	0	0	0	53
OG0000558	2	3	1	2	11	2	13	4	1	10	4	53
OG0000559	2	1	2	4	32	2	0	1	3	2	4	53
OG0000560	1	2	6	3	10	2	2	6	4	9	8	53
OG0000561	8	3	1	2	6	3	5	5	2	12	6	53
OG0000562	2	1	1	7	2	2	4	1	2	25	6	53
OG0000563	2	3	5	7	7	8	6	2	3	6	4	53
OG0000564	0	11	1	1	2	9	2	9	3	8	7	53
OG0000565	0	0	53	0	0	0	0	0	0	0	0	53
OG0000566	0	0	1	1	0	1	0	0	49	1	0	53
OG0000567	0	0	0	0	0	0	0	0	53	0	0	53
OG0000568	0	0	0	0	0	0	0	0	0	53	0	53
OG0000569	52	0	0	0	0	0	0	0	0	0	0	52
OG0000570	7	3	6	7	5	4	4	5	2	6	3	52
OG0000571	4	3	5	8	6	3	8	4	4	7	0	52
OG0000572	3	2	7	7	1	4	5	8	3	10	2	52
OG0000573	3	3	5	10	3	4	7	3	3	7	4	52
OG0000574	4	3	3	7	5	3	6	3	4	8	6	52
OG0000575	5	2	4	6	4	4	10	4	3	5	5	52
OG0000576	7	2	6	5	4	3	5	5	3	8	4	52
OG0000577	5	3	4	4	14	7	3	4	3	3	2	52
OG0000578	3	3	5	6	4	4	10	5	3	5	4	52
OG0000579	7	3	3	8	3	4	4	3	6	5	6	52
OG0000580	2	8	3	6	10	5	4	1	4	3	6	52
OG0000581	3	3	5	8	4	3	10	3	3	4	6	52
OG0000582	4	2	4	5	18	4	3	1	3	4	4	52
OG0000583	0	1	2	2	1	4	2	38	1	0	1	52
OG0000584	0	1	0	0	0	0	0	0	51	0	0	52
OG0000585	3	2	6	7	3	12	3	2	4	5	4	51
OG0000586	4	2	7	7	2	2	10	4	4	4	5	51
OG0000587	9	0	5	10	0	6	6	4	4	1	6	51
OG0000588	4	0	6	3	5	2	10	3	2	11	5	51
OG0000589	2	3	5	7	5	3	8	3	4	7	4	51
OG0000590	6	3	3	9	5	4	6	2	5	4	4	51
OG0000591	4	4	5	6	8	4	4	4	1	9	2	51
OG0000592	8	4	4	8	5	5	3	3	3	3	5	51
OG0000593	5	3	6	5	5	6	5	4	4	4	4	51
OG0000594	1	0	1	38	0	4	0	2	0	3	2	51
OG0000595	4	3	3	8	1	7	6	5	5	4	5	51
OG0000596	5	5	0	7	2	7	5	4	3	10	3	51
OG0000597	2	5	6	8	5	3	3	3	4	7	5	51
OG0000598	2	3	3	8	3	10	2	3	4	7	6	51
OG0000599	6	2	6	7	4	4	6	2	3	7	4	51
OG0000600	3	6	3	3	8	2	2	7	1	12	4	51
OG0000601	0	3	4	5	7	7	1	4	2	16	2	51
OG0000602	0	0	3	5	1	13	5	2	4	11	7	51
OG0000603	0	0	51	0	0	0	0	0	0	0	0	51
OG0000604	0	0	21	0	1	0	0	0	29	0	0	51
OG0000605	0	0	1	3	0	2	0	1	43	0	1	51
OG0000606	0	0	0	0	0	0	0	1	0	50	0	51
OG0000607	0	0	0	0	0	0	0	0	51	0	0	51
OG0000608	0	0	0	0	0	0	0	0	51	0	0	51
OG0000609	0	0	0	0	0	0	0	0	51	0	0	51
OG0000610	0	0	0	0	0	0	0	0	51	0	0	51
OG0000611	50	0	0	0	0	0	0	0	0	0	0	50
OG0000612	5	1	4	9	1	4	4	6	4	8	4	50
OG0000613	3	4	1	5	7	3	4	5	5	8	5	50
OG0000614	3	4	6	5	5	3	4	4	5	5	6	50
OG0000615	2	2	6	7	5	5	5	3	4	5	6	50
OG0000616	13	3	5	3	0	2	5	10	2	4	3	50
OG0000617	3	3	6	7	4	4	5	2	5	6	5	50
OG0000618	2	3	5	10	0	6	8	2	4	5	5	50
OG0000619	3	3	4	8	5	4	6	5	2	5	5	50
OG0000620	1	8	4	4	5	7	4	4	2	7	4	50
OG0000621	3	4	6	6	2	3	6	4	3	7	6	50
OG0000622	6	4	2	6	6	4	4	3	4	5	6	50
OG0000623	5	2	5	8	5	4	7	3	4	3	4	50
OG0000624	3	2	4	7	1	12	6	2	4	5	4	50
OG0000625	7	1	1	3	7	3	1	7	1	11	8	50
OG0000626	1	12	6	4	5	3	2	6	1	6	4	50
OG0000627	1	4	1	7	11	9	2	5	7	2	1	50
OG0000628	2	3	7	9	1	14	3	2	2	4	3	50
OG0000629	4	1	1	2	3	5	1	4	2	24	3	50
OG0000630	3	2	3	6	4	5	8	3	4	7	5	50
OG0000631	2	9	3	4	9	5	4	3	5	3	3	50
OG0000632	6	1	7	7	3	5	5	2	6	6	2	50
OG0000633	8	2	8	6	4	3	4	6	3	2	4	50
OG0000634	4	2	0	3	5	6	3	10	1	12	4	50
OG0000635	1	9	1	18	3	8	1	1	2	3	3	50
OG0000636	4	4	0	5	5	5	1	11	3	8	4	50
OG0000637	6	4	5	2	0	3	5	6	2	11	6	50
OG0000638	3	3	3	8	7	8	6	3	4	4	1	50
OG0000639	7	2	4	5	9	3	5	4	3	4	4	50
OG0000640	1	3	6	9	1	11	1	3	2	10	3	50
OG0000641	0	3	0	34	3	6	0	0	0	1	3	50
OG0000642	0	2	0	1	0	6	1	23	2	12	3	50
OG0000643	0	0	50	0	0	0	0	0	0	0	0	50
OG0000644	0	0	0	0	0	0	0	50	0	0	0	50
OG0000645	0	0	0	0	0	0	0	50	0	0	0	50
OG0000646	0	0	0	0	0	0	0	50	0	0	0	50
OG0000647	0	0	0	0	0	0	0	0	50	0	0	50
OG0000648	0	0	0	0	0	0	0	0	50	0	0	50
OG0000649	49	0	0	0	0	0	0	0	0	0	0	49
OG0000650	4	1	7	5	4	3	4	2	2	11	6	49
OG0000651	6	3	4	6	2	2	7	5	3	4	7	49
OG0000652	5	4	4	7	3	4	6	3	3	5	5	49
OG0000653	9	4	4	4	5	2	7	2	2	6	4	49
OG0000654	2	2	3	2	7	8	0	7	2	8	8	49
OG0000655	1	3	4	9	6	4	4	3	5	6	4	49
OG0000656	8	3	3	5	3	4	4	5	3	5	6	49
OG0000657	7	3	2	7	5	3	4	3	4	7	4	49
OG0000658	6	3	4	7	3	5	6	2	1	7	5	49
OG0000659	2	2	5	9	3	7	3	5	4	5	4	49
OG0000660	6	3	4	9	1	3	9	3	5	2	4	49
OG0000661	6	2	4	8	3	8	5	1	1	8	3	49
OG0000662	2	1	2	2	31	1	1	2	1	4	2	49
OG0000663	1	1	9	4	1	3	2	7	3	14	4	49
OG0000664	0	2	3	7	2	6	5	1	7	10	6	49
OG0000665	0	2	13	4	1	1	0	20	4	1	3	49
OG0000666	0	5	0	2	9	11	3	7	0	0	12	49
OG0000667	0	0	49	0	0	0	0	0	0	0	0	49
OG0000668	0	0	15	1	2	12	0	7	1	11	0	49
OG0000669	0	0	0	48	0	1	0	0	0	0	0	49
OG0000670	0	0	0	0	0	0	0	49	0	0	0	49
OG0000671	0	0	0	0	0	0	0	49	0	0	0	49
OG0000672	0	0	0	0	0	0	0	0	49	0	0	49
OG0000673	4	3	6	7	4	5	4	2	4	5	4	48
OG0000674	4	5	7	3	1	6	2	2	4	6	8	48
OG0000675	6	4	4	6	8	4	1	4	2	4	5	48
OG0000676	1	4	1	7	11	2	3	3	4	7	5	48
OG0000677	1	1	1	11	3	5	1	3	4	10	8	48
OG0000678	3	5	5	8	6	8	2	3	1	1	6	48
OG0000679	5	2	4	8	6	5	4	1	4	6	3	48
OG0000680	7	3	5	8	4	2	3	3	3	6	4	48
OG0000681	4	3	4	8	3	5	4	3	3	5	6	48
OG0000682	2	3	7	8	6	2	10	2	3	1	4	48
OG0000683	5	3	4	6	4	4	4	3	3	6	6	48
OG0000684	4	2	4	7	4	4	7	2	5	5	4	48
OG0000685	7	2	4	6	4	3	5	3	6	4	4	48
OG0000686	3	1	5	7	3	3	5	6	4	7	4	48
OG0000687	5	3	6	7	3	4	5	3	4	3	5	48
OG0000688	9	0	4	7	0	2	0	14	2	10	0	48
OG0000689	6	3	4	7	4	3	7	4	2	4	4	48
OG0000690	5	2	4	6	4	5	6	2	4	7	3	48
OG0000691	5	2	3	9	4	4	4	4	4	4	5	48
OG0000692	2	3	0	3	2	4	2	2	13	17	0	48
OG0000693	8	3	5	6	5	7	1	3	3	3	4	48
OG0000694	3	3	1	6	9	5	2	4	3	6	6	48
OG0000695	2	4	5	6	4	4	1	4	3	12	3	48
OG0000696	1	2	6	2	1	0	6	19	2	0	9	48
OG0000697	5	3	2	8	3	6	7	6	0	3	5	48
OG0000698	1	1	8	4	1	1	0	23	2	6	1	48
OG0000699	2	6	2	3	3	15	2	4	3	5	3	48
OG0000700	4	2	7	9	2	5	4	3	2	6	4	48
OG0000701	5	2	2	6	4	4	7	2	4	8	4	48
OG0000702	2	0	4	38	0	0	0	0	1	2	1	48
OG0000703	1	4	0	6	4	7	4	9	1	7	5	48
OG0000704	0	8	5	0	6	7	5	2	4	8	3	48
OG0000705	0	1	7	6	2	5	9	5	1	8	4	48
OG0000706	0	7	0	1	3	0	0	13	0	22	2	48
OG0000707	0	0	48	0	0	0	0	0	0	0	0	48
OG0000708	0	0	48	0	0	0	0	0	0	0	0	48
OG0000709	0	0	0	1	17	12	3	2	2	1	10	48
OG0000710	0	0	0	1	9	36	0	0	0	2	0	48
OG0000711	0	0	0	0	0	0	0	48	0	0	0	48
OG0000712	0	0	0	0	0	0	0	48	0	0	0	48
OG0000713	0	0	0	0	0	0	0	0	0	48	0	48
OG0000714	2	6	0	2	23	8	2	0	0	4	0	47
OG0000715	7	1	4	1	4	4	0	11	2	11	2	47
OG0000716	7	2	1	5	6	8	4	3	2	4	5	47
OG0000717	47	0	0	0	0	0	0	0	0	0	0	47
OG0000718	7	3	3	9	4	4	2	3	3	5	4	47
OG0000719	3	3	8	8	2	2	6	2	4	5	4	47
OG0000720	5	2	4	8	5	4	7	1	3	4	4	47
OG0000721	7	2	4	6	2	11	3	2	3	3	4	47
OG0000722	3	2	4	4	4	3	2	3	3	15	4	47
OG0000723	1	2	2	5	5	6	2	7	1	14	2	47
OG0000724	3	3	5	6	4	5	6	2	3	6	4	47
OG0000725	3	2	4	7	4	4	10	2	3	4	4	47
OG0000726	17	3	1	5	1	3	11	4	1	0	1	47
OG0000727	4	3	4	7	5	5	4	3	3	5	4	47
OG0000728	2	2	6	5	5	11	5	2	2	4	3	47
OG0000729	8	2	0	4	5	4	2	6	3	11	2	47
OG0000730	4	2	7	9	4	3	4	4	2	5	3	47
OG0000731	7	3	4	7	5	3	2	2	4	5	5	47
OG0000732	5	2	4	8	3	3	7	2	3	6	4	47
OG0000733	5	2	3	8	2	3	7	2	3	8	4	47
OG0000734	3	6	0	8	10	3	2	1	5	1	8	47
OG0000735	3	2	3	7	7	3	10	2	4	2	4	47
OG0000736	3	1	6	7	3	4	7	3	4	7	2	47
OG0000737	3	1	4	6	5	7	4	3	2	8	4	47
OG0000738	5	3	1	6	5	4	5	2	3	9	4	47
OG0000739	6	2	4	7	4	5	7	2	3	3	4	47
OG0000740	12	2	3	6	4	3	5	2	3	3	4	47
OG0000741	6	2	4	5	4	12	4	1	3	3	3	47
OG0000742	3	3	3	6	7	6	4	3	3	5	4	47
OG0000743	2	2	3	5	6	4	5	3	3	8	6	47
OG0000744	2	3	3	9	3	4	5	4	4	7	3	47
OG0000745	3	4	4	6	2	5	7	3	3	5	5	47
OG0000746	1	2	4	10	6	4	1	3	4	6	6	47
OG0000747	2	6	2	4	2	12	5	3	4	5	2	47
OG0000748	1	4	1	3	1	2	4	14	3	9	5	47
OG0000749	2	3	7	7	3	3	2	5	4	5	6	47
OG0000750	2	3	3	6	5	4	7	3	4	5	5	47
OG0000751	4	3	8	8	2	4	3	2	3	6	4	47
OG0000752	1	8	5	4	1	15	4	0	5	2	2	47
OG0000753	4	4	3	6	3	2	6	3	3	8	5	47
OG0000754	0	5	3	4	3	11	1	10	5	1	4	47
OG0000755	0	6	0	19	0	0	0	0	11	0	11	47
OG0000756	0	2	5	3	1	6	2	17	0	10	1	47
OG0000757	0	1	7	5	0	4	4	11	2	12	1	47
OG0000758	0	2	2	1	0	25	5	7	0	3	2	47
OG0000759	0	3	0	18	0	4	0	0	22	0	0	47
OG0000760	0	0	0	0	41	5	1	0	0	0	0	47
OG0000761	0	0	0	0	0	0	27	18	2	0	0	47
OG0000762	0	0	0	0	0	0	0	0	47	0	0	47
OG0000763	2	3	1	2	16	13	2	3	0	4	0	46
OG0000764	3	2	4	7	2	4	7	2	4	5	6	46
OG0000765	8	1	2	3	3	5	4	1	13	3	3	46
OG0000766	9	2	1	4	3	3	6	2	4	8	4	46
OG0000767	5	2	5	6	4	4	5	2	3	5	5	46
OG0000768	7	2	4	6	3	2	7	2	5	4	4	46
OG0000769	7	4	3	8	2	4	3	1	4	4	6	46
OG0000770	2	2	1	3	7	3	1	6	4	14	3	46
OG0000771	4	3	4	6	5	2	9	2	3	4	4	46
OG0000772	2	3	3	7	4	4	5	3	3	6	6	46
OG0000773	3	2	5	8	3	3	7	3	5	4	3	46
OG0000774	4	2	2	3	16	3	2	4	3	3	4	46
OG0000775	5	3	5	7	5	3	5	3	1	5	4	46
OG0000776	6	2	2	8	2	4	6	2	5	5	4	46
OG0000777	4	1	5	9	3	2	6	4	3	5	4	46
OG0000778	3	3	6	6	4	5	4	4	4	2	5	46
OG0000779	3	3	5	7	4	4	4	4	3	5	4	46
OG0000780	4	2	4	8	4	4	6	2	4	4	4	46
OG0000781	2	1	4	11	5	5	6	1	1	7	3	46
OG0000782	3	6	2	4	4	3	2	4	3	10	5	46
OG0000783	3	2	6	8	0	3	3	3	5	9	4	46
OG0000784	3	0	3	5	12	2	5	4	2	6	4	46
OG0000785	3	2	4	4	3	4	3	6	4	11	2	46
OG0000786	3	3	4	8	5	5	4	2	3	4	5	46
OG0000787	0	16	1	1	7	9	1	1	1	4	5	46
OG0000788	0	3	0	5	10	13	0	0	12	1	2	46
OG0000789	0	0	2	6	5	3	0	4	23	0	3	46
OG0000790	0	0	0	45	0	0	1	0	0	0	0	46
OG0000791	0	0	0	18	21	1	0	0	6	0	0	46
OG0000792	0	0	0	0	46	0	0	0	0	0	0	46
OG0000793	0	0	0	0	2	42	0	0	0	2	0	46
OG0000794	5	5	4	8	4	5	1	1	1	6	5	45
OG0000795	5	3	4	6	3	5	4	2	4	5	4	45
OG0000796	1	0	0	0	0	0	0	41	0	2	1	45
OG0000797	4	3	4	11	4	4	4	2	2	3	4	45
OG0000798	8	1	6	7	4	4	5	1	2	1	6	45
OG0000799	9	1	4	7	4	4	4	2	3	4	3	45
OG0000800	4	2	5	4	2	1	9	3	6	5	4	45
OG0000801	11	2	4	5	3	2	4	3	1	7	3	45
OG0000802	4	2	3	8	3	3	7	2	4	5	4	45
OG0000803	7	2	3	8	3	3	4	2	5	4	4	45
OG0000804	8	2	4	6	4	2	3	2	3	7	4	45
OG0000805	3	0	3	4	10	3	3	4	4	3	8	45
OG0000806	2	2	5	9	0	4	11	2	2	4	4	45
OG0000807	2	3	4	3	5	4	3	5	3	8	5	45
OG0000808	1	0	15	16	0	0	0	12	1	0	0	45
OG0000809	4	2	6	6	5	4	4	2	3	4	5	45
OG0000810	2	3	5	6	6	3	3	3	4	6	4	45
OG0000811	9	1	5	1	5	7	4	4	3	4	2	45
OG0000812	8	3	5	7	3	3	3	1	3	5	4	45
OG0000813	2	2	6	6	3	2	8	3	4	5	4	45
OG0000814	3	2	4	8	4	4	6	2	3	4	5	45
OG0000815	1	0	2	37	1	2	0	1	0	0	1	45
OG0000816	1	2	4	5	4	15	4	4	1	2	3	45
OG0000817	2	2	0	9	2	11	3	4	4	5	3	45
OG0000818	3	2	4	9	4	4	4	3	3	5	4	45
OG0000819	2	2	5	8	4	4	3	3	4	6	4	45
OG0000820	4	2	3	6	3	5	4	7	3	6	2	45
OG0000821	5	3	1	8	5	5	5	2	3	5	3	45
OG0000822	5	2	3	6	3	3	2	5	3	9	4	45
OG0000823	1	1	5	3	3	1	4	23	0	3	1	45
OG0000824	5	1	3	9	2	4	7	3	3	3	5	45
OG0000825	2	2	4	9	3	5	6	3	3	4	4	45
OG0000826	6	1	2	2	1	2	1	3	1	25	1	45
OG0000827	3	3	6	4	4	3	5	4	3	5	5	45
OG0000828	3	3	5	6	3	7	5	3	4	1	5	45
OG0000829	1	2	2	4	0	3	0	5	4	22	2	45
OG0000830	2	2	4	9	4	2	8	1	4	5	4	45
OG0000831	1	4	4	1	2	2	3	8	5	9	6	45
OG0000832	0	0	0	5	1	30	3	0	1	0	5	45
OG0000833	0	0	0	21	12	2	0	3	5	0	2	45
OG0000834	0	0	0	0	30	2	1	5	0	0	7	45
OG0000835	0	0	0	0	0	1	0	44	0	0	0	45
OG0000836	0	0	0	0	0	0	0	0	44	0	1	45
OG0000837	0	0	0	0	0	0	0	0	45	0	0	45
OG0000838	0	0	0	0	0	0	0	0	45	0	0	45
OG0000839	0	0	0	0	0	0	0	0	0	45	0	45
OG0000840	4	3	5	5	5	4	4	3	2	4	5	44
OG0000841	4	2	3	8	2	4	5	2	3	7	4	44
OG0000842	5	0	7	5	0	6	7	5	1	6	2	44
OG0000843	3	3	4	4	5	4	4	3	4	6	4	44
OG0000844	5	4	3	7	7	3	2	3	2	2	6	44
OG0000845	3	2	4	6	4	4	5	4	4	5	3	44
OG0000846	5	4	3	6	4	3	3	3	4	4	5	44
OG0000847	4	2	5	6	3	3	5	3	2	7	4	44
OG0000848	5	2	4	8	4	4	3	2	4	4	4	44
OG0000849	2	3	3	6	4	3	12	1	3	4	3	44
OG0000850	7	2	4	4	3	2	8	5	1	5	3	44
OG0000851	1	2	2	3	6	9	2	4	2	8	5	44
OG0000852	4	2	4	6	4	2	4	4	4	6	4	44
OG0000853	6	4	0	5	3	7	1	6	1	5	6	44
OG0000854	2	2	3	9	5	4	5	2	4	4	4	44
OG0000855	3	5	2	9	0	4	4	2	3	6	6	44
OG0000856	1	1	4	6	4	3	5	2	5	3	10	44
OG0000857	6	2	1	11	6	4	1	3	3	5	2	44
OG0000858	2	2	7	2	4	2	2	9	2	9	3	44
OG0000859	4	2	3	8	4	3	6	1	3	4	6	44
OG0000860	3	2	4	6	4	3	6	2	3	4	7	44
OG0000861	7	3	7	5	0	4	8	4	1	3	2	44
OG0000862	2	2	5	10	0	4	6	3	3	4	5	44
OG0000863	4	2	2	5	1	4	5	3	3	9	6	44
OG0000864	2	2	4	8	2	5	2	3	3	8	5	44
OG0000865	3	2	4	4	4	3	2	6	3	9	4	44
OG0000866	4	5	2	6	5	3	6	2	1	5	5	44
OG0000867	4	3	4	3	8	5	5	2	5	2	3	44
OG0000868	3	2	3	7	4	3	7	2	3	6	4	44
OG0000869	8	3	1	5	4	5	4	5	2	6	1	44
OG0000870	1	2	3	5	1	5	6	6	3	8	4	44
OG0000871	2	2	4	9	4	4	5	2	4	4	4	44
OG0000872	1	3	2	9	7	4	2	3	3	4	6	44
OG0000873	0	1	1	5	2	5	3	2	1	23	1	44
OG0000874	0	4	2	11	0	5	2	4	3	10	3	44
OG0000875	0	0	44	0	0	0	0	0	0	0	0	44
OG0000876	0	0	0	42	0	2	0	0	0	0	0	44
OG0000877	0	0	0	0	0	44	0	0	0	0	0	44
OG0000878	0	0	0	0	0	0	0	44	0	0	0	44
OG0000879	0	0	0	0	0	0	0	44	0	0	0	44
OG0000880	0	0	0	0	0	0	0	0	0	44	0	44
OG0000881	5	2	2	3	20	2	2	1	1	4	1	43
OG0000882	6	2	3	7	3	7	2	3	1	7	2	43
OG0000883	2	3	5	8	1	6	4	3	2	4	5	43
OG0000884	3	0	3	7	1	4	7	4	4	5	5	43
OG0000885	1	2	2	8	9	8	0	3	3	5	2	43
OG0000886	4	2	3	5	0	6	8	3	5	4	3	43
OG0000887	6	2	4	7	3	4	4	2	2	4	5	43
OG0000888	3	3	3	8	2	4	4	1	4	6	5	43
OG0000889	3	2	4	8	3	3	7	3	2	4	4	43
OG0000890	5	2	3	7	3	3	8	3	4	2	3	43
OG0000891	4	2	5	9	5	4	3	1	2	4	4	43
OG0000892	5	2	5	7	4	4	5	2	1	4	4	43
OG0000893	3	2	5	9	4	2	7	1	2	4	4	43
OG0000894	4	2	4	6	2	4	6	4	2	5	4	43
OG0000895	3	2	2	8	4	3	8	3	4	2	4	43
OG0000896	7	2	4	4	5	2	4	3	4	4	4	43
OG0000897	10	2	3	3	3	2	7	1	5	4	3	43
OG0000898	4	2	4	6	4	4	6	2	3	3	5	43
OG0000899	2	2	2	8	5	4	6	2	3	5	4	43
OG0000900	3	2	6	5	3	3	8	3	3	4	3	43
OG0000901	6	2	4	8	3	3	5	3	2	4	3	43
OG0000902	7	2	4	7	4	4	3	4	3	2	3	43
OG0000903	6	2	2	6	3	3	9	3	1	4	4	43
OG0000904	4	4	3	6	4	5	4	2	3	3	5	43
OG0000905	4	3	1	4	7	3	4	3	4	7	3	43
OG0000906	4	2	4	8	5	3	5	2	3	3	4	43
OG0000907	7	1	4	5	4	7	2	2	3	4	4	43
OG0000908	3	8	2	4	2	9	1	2	1	6	5	43
OG0000909	6	3	4	7	2	6	3	2	4	3	3	43
OG0000910	4	2	5	6	3	3	5	3	3	5	4	43
OG0000911	1	4	2	8	7	6	3	2	3	3	4	43
OG0000912	1	5	7	3	3	4	3	3	3	5	6	43
OG0000913	4	0	6	7	3	7	5	2	2	5	2	43
OG0000914	1	7	2	6	3	5	3	4	3	6	3	43
OG0000915	3	2	4	6	5	2	5	2	3	7	4	43
OG0000916	3	4	4	5	4	4	5	4	3	2	5	43
OG0000917	6	2	5	4	3	3	5	2	3	6	4	43
OG0000918	3	2	1	4	4	7	0	1	1	15	5	43
OG0000919	3	2	2	3	7	5	4	4	3	6	4	43
OG0000920	8	2	4	6	2	2	5	3	3	4	4	43
OG0000921	7	1	6	1	2	3	1	12	1	4	5	43
